DBN,School Name,Grade Level,Program Type,Department,Subject,Number of Students,Number of Classes,Average Class Size
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,101,4,25.3
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,23,1,23
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,English,HS English 09,123,5,24.6
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,English,HS English 10,49,2,24.5
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,English,HS English Other,177,9,19.7
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,Math,HS Algebra I,74,3,24.7
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,Math,HS Algebra II,170,7,24.3
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,Math,HS Geometry,99,3,33
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,Science,HS Chemistry,49,2,24.5
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,Science,HS Living Environment,53,2,26.5
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,Science,HS Other Life Science,48,2,24
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,Science,HS Physics,23,1,23
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,Social Studies,HS Global History,101,4,25.3
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,Social Studies,HS US History,69,3,23
01M458,FORSYTH SATELLITE ACADEMY,HS Core,Gen Ed,English,HS English Other,26,1,26
01M458,FORSYTH SATELLITE ACADEMY,HS Core,Gen Ed,Math,HS Algebra I,59,2,29.5
01M458,FORSYTH SATELLITE ACADEMY,HS Core,Gen Ed,Math,HS Geometry,29,1,29
01M458,FORSYTH SATELLITE ACADEMY,HS Core,Gen Ed,Science,HS Other Life Science,34,1,34
01M458,FORSYTH SATELLITE ACADEMY,HS Core,Gen Ed,Science,HS Other Science,32,1,32
01M458,FORSYTH SATELLITE ACADEMY,HS Core,Gen Ed,Social Studies,HS Global History,32,1,32
01M458,FORSYTH SATELLITE ACADEMY,HS Core,Gen Ed,Social Studies,HS Government,34,1,34
01M458,FORSYTH SATELLITE ACADEMY,HS Core,ICT,English,HS English Other,67,2,33.5
01M458,FORSYTH SATELLITE ACADEMY,HS Core,ICT,Math,HS Geometry,26,1,26
01M458,FORSYTH SATELLITE ACADEMY,HS Core,ICT,Science,HS Other Life Science,32,1,32
01M458,FORSYTH SATELLITE ACADEMY,HS Core,ICT,Social Studies,HS Global History,25,1,25
01M458,FORSYTH SATELLITE ACADEMY,HS Core,ICT,Social Studies,HS Government,34,1,34
01M509,MARTA VALLE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,34,2,17
01M509,MARTA VALLE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,20,1,20
01M509,MARTA VALLE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,26,1,26
01M509,MARTA VALLE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,21,1,21
01M509,MARTA VALLE HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,24,2,12
01M509,MARTA VALLE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,81,4,20.3
01M509,MARTA VALLE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,21,1,21
01M509,MARTA VALLE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,13,1,13
01M509,MARTA VALLE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,47,2,23.5
01M509,MARTA VALLE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,19,1,19
01M509,MARTA VALLE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,77,4,19.3
01M509,MARTA VALLE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,43,2,21.5
01M509,MARTA VALLE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,45,2,22.5
01M509,MARTA VALLE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Economics,63,2,31.5
01M509,MARTA VALLE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,142,7,20.3
01M509,MARTA VALLE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,61,2,30.5
01M509,MARTA VALLE HIGH SCHOOL,HS Core,ICT,English,HS English 09,45,2,22.5
01M509,MARTA VALLE HIGH SCHOOL,HS Core,ICT,English,HS English 10,45,2,22.5
01M509,MARTA VALLE HIGH SCHOOL,HS Core,ICT,English,HS English 12,48,2,24
01M509,MARTA VALLE HIGH SCHOOL,HS Core,ICT,English,HS English Other,14,1,14
01M509,MARTA VALLE HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,107,5,21.4
01M509,MARTA VALLE HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,38,2,19
01M509,MARTA VALLE HIGH SCHOOL,HS Core,ICT,Science,HS Earth Science,23,1,23
01M509,MARTA VALLE HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,21,1,21
01M509,MARTA VALLE HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,78,3,26
01M509,MARTA VALLE HIGH SCHOOL,HS Core,SC,English,HS English 12,5,1,5
01M509,MARTA VALLE HIGH SCHOOL,HS Core,SC,English,HS English Other,6,1,6
01M509,MARTA VALLE HIGH SCHOOL,HS Core,SC,Math,HS Algebra I,11,1,11
01M509,MARTA VALLE HIGH SCHOOL,HS Core,SC,Science,HS Living Environment,11,1,11
01M509,MARTA VALLE HIGH SCHOOL,HS Core,SC,Social Studies,HS Global History,6,1,6
01M509,MARTA VALLE HIGH SCHOOL,HS Core,SC,Social Studies,HS US History,5,1,5
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,140,6,23.3
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,205,8,25.6
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,133,4,33.3
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,196,6,32.7
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,457,18,25.4
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,184,8,23
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,87,3,29
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,162,8,20.3
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,63,3,21
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,20,1,20
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,169,7,24.1
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,205,8,25.6
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,96,3,32
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Economics,68,2,34
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,251,11,22.8
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government,100,3,33.3
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,212,8,26.5
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,English,HS English 09,107,4,26.8
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,English,HS English 10,113,4,28.3
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,English,HS English 11,151,5,30.2
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,English,HS English 12,188,6,31.3
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,English,HS English Other,75,3,25
